size,bedrooms,age,price
181,1,66,351541
114,6,70,357113
120,3,17,300691
117,6,66,365304
225,4,74,511759
191,5,34,496183
299,3,22,671791
286,2,88,594252
176,4,4,451158
108,1,31,221196
142,6,21,433307
265,1,93,513291
137,6,20,406549
136,4,48,359936
253,3,16,579100
276,5,49,651862
248,5,89,586473
125,4,18,350140
266,6,48,653752
154,2,0,364574
277,4,71,623021
167,4,10,420237
238,2,85,499594
146,2,34,329769
218,4,31,524810
247,2,24,528629
261,4,82,580397
58,3,42,171178
203,5,45,522136
270,2,7,581323
266,2,95,538147
117,5,44,346085
41,3,90,116348
160,1,97,301193
199,3,43,455314
240,5,77,571505
260,4,83,578067
180,1,13,383417
274,5,68,638065
214,5,53,531154
234,6,58,592429
300,4,100,661248
224,5,1,572332
172,5,85,433668
250,4,95,559479
136,2,91,281443
66,6,20,273287
199,3,68,451045
254,1,1,536468
112,2,86,238177
190,5,75,474143
111,4,35,299041
279,4,3,664991
195,2,7,429989
95,6,6,334985
155,5,65,399948
90,2,92,199733
285,1,97,558518
103,5,28,317918
212,4,70,487747
194,5,99,465880
49,5,86,179154
89,3,27,238973
264,3,25,593684
236,4,2,565436
260,4,21,618360
265,1,40,541483
217,5,55,539061
266,6,74,652093
210,4,43,511423
205,5,72,508352
218,1,43,444423
152,6,80,424672
98,5,90,277719
256,1,38,528640
216,3,9,511722
144,5,44,390657
190,2,94,394424
103,1,58,215153
286,2,99,574834
231,6,40,589154
64,5,80,217061
77,3,47,216303
181,6,37,497674
106,1,26,217922
99,4,80,268639
164,4,25,408842
292,6,99,702321
102,3,7,272378
215,6,30,563646
76,2,94,163722
176,1,94,335064
132,4,29,351888
41,5,32,187157
120,6,11,393677
49,3,91,131999
211,4,73,493186
61,6,3,270050
274,5,32,653101
99,6,30,331041
196,3,52,436467
74,5,76,235449
88,2,38,208442
164,5,90,419022
272,1,25,556023
251,6,22,648328
248,5,53,592656
125,4,30,337514
95,1,98,169617
107,1,98,195220
74,6,90,258678
287,1,28,579092
77,3,75,199004
47,2,79,119624
55,5,69,214711
65,5,48,239305
184,3,20,431168
89,5,13,306665
48,5,19,205697
141,2,41,318463
135,1,56,267567
149,4,80,369064
280,1,38,562067
277,1,1,575732
77,5,14,279986
275,3,4,623920
45,1,30,99748
111,1,97,206359
169,3,75,385054
250,1,63,492310
161,5,60,425807
206,1,91,406850
262,3,96,555629
213,6,83,547848
107,2,9,262764
136,1,50,267855
130,6,63,391309
69,1,83,121597
191,6,96,498001
45,2,97,109986
224,2,7,499110
234,4,2,557647
206,5,77,505405
236,5,50,580015
155,6,17,451320
141,6,59,400342
44,4,13,183229
297,1,100,569865
283,1,35,568591
245,2,31,523583
140,3,27,335203
237,3,68,527886
180,3,89,407150
299,5,24,709006
154,4,42,400853
32,5,63,159911
102,5,41,320351
102,6,47,343235
202,6,35,541667
191,1,27,389946
245,1,27,504384
295,2,99,598107
249,4,69,578776
135,5,90,365024
130,4,72,327508
104,2,68,221356
46,3,88,129513
240,3,56,534530
295,3,52,647998
170,5,55,448715
166,1,50,334565
281,1,16,571864
234,2,13,517787
200,3,21,475444
256,4,51,582822
92,3,45,247822
184,1,65,360389
86,6,99,281226
159,1,47,328598
121,5,14,361610
139,6,48,401042
67,4,68,209291
90,1,39,192071
45,2,48,113294
75,5,77,239652
234,6,95,570725
200,3,43,456634
224,3,33,505549
233,5,31,581044
289,3,99,610984
285,4,11,664346
43,2,37,120135
191,3,43,448366
211,6,52,555093
44,1,29,91627
74,1,76,146154
100,2,63,219709
142,5,48,399036
271,3,87,576319
80,6,93,277382
136,4,67,342794
218,6,100,537813
196,6,80,514777
40,5,24,193875
45,6,77,217995
73,4,87,213019
46,5,14,203681
126,4,88,315307
39,2,35,121291
158,5,34,423587
272,4,4,632911
245,2,62,523891
199,6,84,523287
201,6,15,545990
122,5,45,349358
175,5,95,439687
249,5,42,605823
100,1,94,192996
211,4,16,521153
205,2,64,424654
36,1,53,67990
258,2,34,552428
266,5,84,622724
193,5,23,499475
190,6,15,527411
138,5,29,384718
246,3,93,536655
279,6,11,695113
57,1,56,107018
268,5,13,649910
175,6,83,467870
259,4,9,612244
50,3,99,143955
184,5,36,471544
177,2,80,370035
190,6,44,507307
133,6,27,411039
116,6,68,360262
213,4,84,498519
93,6,26,317181
100,4,41,285998
170,6,58,472278
79,1,43,172762
96,6,93,296921
298,4,4,701496
172,1,92,322266
279,6,73,672759
89,4,15,264492
183,4,32,451542
225,6,83,559477
82,5,64,261300
60,5,58,223702
185,2,93,382695
280,2,93,579714
202,6,23,542702
284,6,85,689822
179,5,86,454839
264,1,7,555560
91,6,18,325961
154,2,42,334306
110,1,96,214783
45,5,20,202439
237,4,73,553987
60,5,52,227499
240,6,2,624062
250,3,92,534860
140,5,82,374029
265,1,52,534274
236,6,67,589577
85,6,0,310454
126,6,95,369479
34,6,75,178693
258,1,31,534571
296,1,67,596981
243,6,90,604242
145,2,4,344741
47,5,65,190686
169,5,34,458859
109,6,88,337060
281,6,38,704521
255,4,87,570967
239,3,7,555757
176,6,34,489551
232,3,56,510965
248,4,50,577811
171,1,98,337397
291,2,64,599773
258,5,34,633731
274,5,44,645514
50,2,39,135339
97,2,7,237291
253,2,50,533397
59,2,16,164344
160,3,21,388764
256,2,30,540331
46,4,96,152051
50,6,48,228241
201,1,55,411873
205,2,82,422065
169,4,51,423283
218,1,16,455826
132,4,97,334033
42,1,92,73936
137,4,92,340575
136,2,17,321340
252,2,27,541649
96,2,68,216431
234,2,98,485827
148,4,17,386379
284,6,22,705302
202,5,26,511942
48,2,29,139851
57,1,69,120538
189,2,83,391603
158,1,26,335207
35,3,25,131261
149,2,87,307256
293,2,68,608005
217,4,81,494303
95,3,82,238153
36,3,59,120580
255,1,75,512162
220,6,86,549324
274,4,73,621436
38,6,80,196653
181,3,90,402683
187,3,93,406521
79,3,62,215874
143,4,79,349555
252,3,3,578390
135,6,18,417555
131,6,77,385246
297,5,46,697290
164,6,16,478841
139,6,73,390045
143,5,58,397696
269,6,86,660569
141,6,27,413831
220,1,30,448406
78,5,65,257259
245,3,46,539244
45,2,42,113582
232,4,55,549170
237,6,85,581206
236,6,58,596112
182,4,53,448234
77,3,72,209107
249,2,18,549134
213,6,78,537717
30,2,67,84175
124,3,18,321191
225,2,19,485780
196,3,72,441321
153,6,56,433265
135,5,86,364186
146,5,77,384626
202,5,36,504836
132,5,72,361598
194,6,36,527190
215,4,99,492458
131,1,60,254907
292,4,27,664226
57,2,94,119383
38,6,18,224126
134,4,85,336322
143,6,95,393496
209,6,49,553512
134,6,90,378091
117,6,26,372941
288,4,34,670890
139,5,8,403761
230,1,12,489213
93,1,77,170540
184,5,66,470716
232,6,93,567550
256,2,95,519054
241,3,38,546456
131,6,60,394845
212,5,46,529755
76,4,55,221909
41,5,25,203241
79,4,37,245184
85,1,36,182071
281,2,91,574509
244,4,73,558635
160,4,27,406861
255,5,7,632868
96,5,73,278782
199,4,55,477297
74,5,24,267899
185,6,57,501701
76,5,67,257886
287,2,56,600560
155,3,45,358422
236,5,40,578022
287,1,50,574168
195,1,19,405255
53,5,73,211188
229,3,50,522931
114,3,28,291570
148,3,32,365514
237,5,42,577993
87,2,13,220454
229,1,30,477528
261,1,0,554075
53,2,42,139369
244,5,37,600709
248,1,38,515048
60,2,61,148784
162,4,35,415058
250,6,74,614414
71,4,10,234103
120,1,43,239250
151,6,73,426073
190,3,70,430394
287,6,89,680698
52,1,100,88918
92,3,66,242332
143,2,27,327416
97,5,53,300943
30,1,28,80695
190,3,95,407010
43,2,75,107099
276,2,66,565978
84,1,8,185841
180,3,59,404502
77,3,71,192395
227,6,83,563769
181,5,72,467152
89,2,51,209844
48,3,43,147758
78,6,94,277835
143,5,52,397640
254,1,64,511591
282,1,61,554855
35,6,39,214398
105,5,26,319939
217,1,62,427523
246,1,19,518765
142,2,17,319632
129,3,73,305367
113,2,5,282433
165,1,85,312709
139,4,86,335993
271,4,46,630709
208,4,19,513111
160,5,0,447735
234,1,8,485741
242,6,16,618675
147,1,49,308795
219,1,54,441820
281,6,11,703105
86,1,70,173143
54,6,8,262561
71,1,85,127317
147,6,78,422745
143,2,7,329167
196,3,74,444045
283,5,92,648645
60,4,100,174936
143,1,36,297768
250,5,84,597944
83,1,74,164078
85,5,97,259456
54,3,45,156010
206,2,11,449733
102,1,27,222034
33,5,15,188269
170,1,88,338045
36,3,32,137538
51,5,89,183869
285,1,32,573449
150,3,54,361878
196,3,35,461547
210,1,51,414978
200,5,4,526964
97,6,58,319394
204,4,55,495468
142,6,79,410303
208,5,83,499131
279,3,18,635735
170,1,39,344088
38,3,79,121166
262,6,56,655725
121,3,24,314886
177,4,51,436397
73,5,44,249797
52,1,50,108361
283,2,67,592335
93,4,37,273498
295,3,74,625869
98,6,49,320642
258,4,10,605963
229,4,17,558899
234,4,1,563814
187,5,66,466777
168,4,70,417480
241,4,83,540306
93,4,47,269601
110,4,95,288091
181,1,20,371061
216,4,16,522359
74,6,18,291360
105,3,22,272854
204,2,43,443588
47,1,66,93119
297,5,39,713067
229,1,57,456090
85,3,7,243324
106,1,80,206795
146,3,25,349872
126,6,15,402876
169,3,52,382745
198,5,79,486934
177,6,19,494336
106,2,92,219249
33,5,10,181813
168,3,95,370412
85,3,89,201861
173,1,68,349708
292,2,33,617249
268,4,75,613825
107,6,38,340278
106,1,14,235394
105,2,11,252711
281,5,72,665142
71,5,13,252307
51,6,72,225745
107,3,20,284382
206,4,66,489861
141,6,42,417049
288,4,57,652448
207,2,53,439786
183,5,66,472071
103,2,95,224187
106,3,39,271080
125,2,81,268148
133,3,14,327615
268,5,86,634855
125,5,3,374650
53,2,32,144223
217,2,70,463277
125,5,60,346204
33,3,56,121599
272,4,48,627214
52,5,16,230305
283,3,41,631002
258,1,92,498439
58,6,60,242269
136,1,87,259249
229,5,46,574397
127,1,47,254665
232,2,12,500329
276,3,91,583293
161,3,28,375924
92,1,49,182074
172,3,45,395664
225,3,45,512117
189,3,26,439597
65,5,78,229490
79,1,87,150075
146,2,31,328664
260,2,79,542560
269,1,11,549424
53,6,26,245513
145,3,38,359452
284,3,94,613184
212,5,91,516144
65,6,67,260353
289,1,60,585768
236,1,90,455287
89,3,73,233158
108,4,77,283560
141,4,55,357195
293,2,62,610652
53,2,27,139051
112,2,23,262307
194,3,71,425942
254,1,37,522960
135,6,15,414230
298,2,50,634205
267,3,58,591253
284,3,0,648041
39,2,51,110215
240,3,51,525010
31,6,57,191574
101,2,70,219067
91,2,100,199654
95,1,74,182364
287,4,68,642207
276,5,33,668229
98,4,33,279861
135,2,1,319409
214,6,75,552119
115,6,97,332402
235,4,84,539411
46,3,69,140944
148,1,23,308431
159,6,33,451536
204,5,93,494880
76,1,66,150734
251,3,12,567246
163,2,15,360953
229,6,30,601325
75,4,96,202221
187,5,90,460389
222,3,80,494335
78,1,88,149260
203,5,44,515243
220,5,33,547269
67,5,31,252972
131,1,26,280038
129,6,50,389024
284,2,62,596298
266,4,66,611734
273,4,46,636210
137,3,100,317317
247,1,26,508712
75,4,32,246717
67,5,44,238610
42,5,83,183639
182,2,55,398101
96,2,25,241916
36,6,62,200505
88,3,3,240886
78,1,10,174338
84,3,39,234625
30,3,36,116610
131,4,32,355564
110,1,33,240970
36,1,0,104189
231,1,49,465594
265,6,77,639807
189,6,84,504152
75,3,61,197945
43,4,58,171552
225,4,85,513574
228,4,23,537998
231,1,5,480938
129,4,23,352967
186,2,86,383283
59,3,65,169679
254,2,34,546297
270,1,85,532928
215,6,56,554005
110,4,59,286633
90,1,87,171198
187,6,79,485541
268,6,63,657537
123,6,52,365350
247,5,43,605113
290,5,88,677364
245,1,4,520562
205,6,77,534741
132,3,64,315802
275,5,37,657164
129,4,35,342897
284,1,21,587139
132,2,62,292163
282,6,54,693890
231,3,94,500370
295,4,83,659489
227,5,33,574915
165,4,95,384565
208,3,80,456818
170,4,32,427676
48,6,81,207850
159,1,99,305345
153,4,63,376359
32,5,92,151142
298,5,50,701316
146,6,79,408877
200,1,30,417448
208,3,70,454066
276,5,0,679274
147,5,27,404711
220,4,74,506576
125,6,77,363160
