id,nombre,altura,peso,experiencia_base,es_predeterminado,tipos,habilidades,hp,ataque,defensa,ataque_especial,defensa_especial,velocidad,stat_total,url_sprite,url_imagen_oficial,proporcion_peso_altura,stats_equilibrados,es_dual_tipo,cantidad_habilidades,generacion
862,Obstagoon,1.6,46.0,260.0,True,"Dark,Normal","Reckless,Guts,Defiant",93,90,101,60,81,95,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/862.png,27.05882352941176,94.66666666666667,1,3,Gen VIII
863,Perrserker,0.8,28.0,154.0,True,Steel,"Battle-armor,Tough-claws,Steely-spirit",70,110,100,50,60,50,440,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/863.png,31.11111111111111,93.33333333333333,0,3,Gen VIII
864,Cursola,1.0,0.4,179.0,True,Ghost,"Weak-armor,Perish-body",60,95,50,145,130,30,510,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/864.png,0.36363636363636365,68.33333333333333,0,2,Gen VIII
865,Sirfetchd,0.8,117.0,177.0,True,Fighting,"Steadfast,Scrappy",62,135,95,68,82,65,507,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/865.png,130.0,97.33333333333333,0,2,Gen VIII
866,Mr-rime,1.5,58.2,182.0,True,"Ice,Psychic","Tangled-feet,Screen-cleaner,Ice-body",80,85,75,110,100,70,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/866.png,36.375,80.0,1,3,Gen VIII
867,Runerigus,1.6,66.6,169.0,True,"Ground,Ghost",Wandering-spirit,58,95,145,50,105,30,483,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/867.png,39.17647058823529,99.33333333333333,1,1,Gen VIII
868,Milcery,0.2,0.3,54.0,True,Fairy,"Sweet-veil,Aroma-veil",45,40,40,50,61,34,270,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/868.png,0.9999999999999998,41.666666666666664,0,2,Gen VIII
869,Alcremie,0.3,0.5,173.0,True,Fairy,"Sweet-veil,Aroma-veil",65,60,75,110,121,64,495,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/869.png,1.25,66.66666666666667,0,2,Gen VIII
870,Falinks,3.0,62.0,165.0,True,Fighting,"Battle-armor,Defiant",65,100,100,70,60,75,470,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/870.png,20.0,88.33333333333333,0,2,Gen VIII
871,Pincurchin,0.3,1.0,152.0,True,Electric,"Lightning-rod,Electric-surge",48,101,95,91,85,15,435,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/871.png,2.5,81.33333333333333,0,2,Gen VIII
872,Snom,0.3,3.8,37.0,True,"Ice,Bug","Shield-dust,Ice-scales",30,25,35,45,30,20,185,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/872.png,9.499999999999998,30.0,1,2,Gen VIII
873,Frosmoth,1.3,42.0,166.0,True,"Ice,Bug","Shield-dust,Ice-scales",70,65,60,125,90,65,475,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/873.png,29.999999999999996,65.0,1,2,Gen VIII
874,Stonjourner,2.5,520.0,165.0,True,Rock,Power-spot,100,125,135,20,20,70,470,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/874.png,200.0,120.0,0,1,Gen VIII
875,Eiscue-ice,1.4,89.0,165.0,True,Ice,Ice-face,75,80,110,65,90,50,470,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/875.png,59.333333333333336,88.33333333333333,0,1,Gen VIII
876,Indeedee-male,0.9,28.0,166.0,True,"Psychic,Normal","Inner-focus,Synchronize,Psychic-surge",60,65,55,105,95,95,475,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/876.png,28.0,60.0,1,3,Gen VIII
877,Morpeko-full-belly,0.3,3.0,153.0,True,"Electric,Dark",Hunger-switch,58,95,58,70,58,97,436,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/877.png,7.5,70.33333333333333,1,1,Gen VIII
878,Cufant,1.2,100.0,66.0,True,Steel,"Sheer-force,Heavy-metal",72,80,49,40,49,40,330,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/878.png,76.92307692307692,67.0,0,2,Gen VIII
879,Copperajah,3.0,650.0,175.0,True,Steel,"Sheer-force,Heavy-metal",122,130,69,80,69,30,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png,209.6774193548387,107.0,0,2,Gen VIII
880,Dracozolt,1.8,190.0,177.0,True,"Electric,Dragon","Volt-absorb,Hustle,Sand-rush",90,100,90,80,70,75,505,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png,100.0,93.33333333333333,1,3,Gen VIII
881,Arctozolt,2.3,150.0,177.0,True,"Electric,Ice","Volt-absorb,Static,Slush-rush",90,100,90,90,80,55,505,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png,62.5,93.33333333333333,1,3,Gen VIII
882,Dracovish,2.3,215.0,177.0,True,"Water,Dragon","Water-absorb,Strong-jaw,Sand-rush",90,90,100,70,80,75,505,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png,89.58333333333334,93.33333333333333,1,3,Gen VIII
883,Arctovish,2.0,175.0,177.0,True,"Water,Ice","Water-absorb,Ice-body,Slush-rush",90,90,100,80,90,55,505,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png,83.33333333333333,93.33333333333333,1,3,Gen VIII
884,Duraludon,1.8,40.0,187.0,True,"Steel,Dragon","Light-metal,Heavy-metal,Stalwart",70,95,115,120,50,85,535,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png,21.052631578947366,93.33333333333333,1,3,Gen VIII
885,Dreepy,0.5,2.0,54.0,True,"Dragon,Ghost","Clear-body,Infiltrator,Cursed-body",28,60,30,40,30,82,270,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png,3.3333333333333335,39.333333333333336,1,3,Gen VIII
886,Drakloak,1.4,11.0,144.0,True,"Dragon,Ghost","Clear-body,Infiltrator,Cursed-body",68,80,50,60,50,102,410,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png,7.333333333333333,66.0,1,3,Gen VIII
887,Dragapult,3.0,50.0,300.0,True,"Dragon,Ghost","Clear-body,Infiltrator,Cursed-body",88,120,75,100,75,142,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png,16.129032258064516,94.33333333333333,1,3,Gen VIII
888,Zacian,2.8,110.0,335.0,True,Fairy,Intrepid-sword,92,120,115,80,115,138,660,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png,37.93103448275862,109.0,0,1,Gen VIII
889,Zamazenta,2.9,210.0,335.0,True,Fighting,Dauntless-shield,92,120,115,80,115,138,660,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png,70.0,109.0,0,1,Gen VIII
890,Eternatus,20.0,950.0,345.0,True,"Poison,Dragon",Pressure,140,85,95,145,95,130,690,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png,47.263681592039795,106.66666666666667,1,1,Gen VIII
891,Kubfu,0.6,12.0,77.0,True,Fighting,Inner-focus,60,90,60,53,50,72,385,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png,17.142857142857142,70.0,0,1,Gen VIII
892,Urshifu-single-strike,1.9,105.0,275.0,True,"Fighting,Dark",Unseen-fist,100,130,100,63,60,97,550,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png,52.5,110.0,1,1,Gen VIII
893,Zarude,1.8,70.0,300.0,True,"Dark,Grass",Leaf-guard,105,120,105,70,95,105,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png,36.84210526315789,110.0,1,1,Gen VIII
894,Regieleki,1.2,145.0,290.0,True,Electric,Transistor,80,100,50,100,50,200,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png,111.53846153846153,76.66666666666667,0,1,Gen VIII
895,Regidrago,2.1,200.0,290.0,True,Dragon,Dragons-maw,200,100,50,100,50,80,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png,90.9090909090909,116.66666666666667,0,1,Gen VIII
896,Glastrier,2.2,800.0,290.0,True,Ice,Chilling-neigh,100,145,130,65,110,30,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png,347.8260869565217,125.0,0,1,Gen VIII
897,Spectrier,2.0,44.5,290.0,True,Ghost,Grim-neigh,100,65,60,145,80,130,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png,21.19047619047619,75.0,0,1,Gen VIII
898,Calyrex,1.1,7.7,250.0,True,"Psychic,Grass",Unnerve,100,80,80,80,80,80,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png,6.416666666666666,86.66666666666667,1,1,Gen VIII
899,Wyrdeer,1.8,95.1,263.0,True,"Normal,Psychic","Intimidate,Frisk,Sap-sipper",103,105,72,105,75,65,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png,50.05263157894736,93.33333333333333,1,3,Gen VIII
900,Kleavor,1.8,89.0,175.0,True,"Bug,Rock","Swarm,Sheer-force,Sharpness",70,135,95,45,70,85,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png,46.84210526315789,100.0,1,3,Gen VIII
901,Ursaluna,2.4,290.0,275.0,True,"Ground,Normal","Guts,Bulletproof,Unnerve",130,140,105,45,80,50,550,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png,116.0,125.0,1,3,Gen VIII
902,Basculegion-male,3.0,110.0,265.0,True,"Water,Ghost","Swift-swim,Adaptability,Mold-breaker",120,112,65,80,75,78,530,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png,35.483870967741936,99.0,1,3,Gen VIII
903,Sneasler,1.3,43.0,102.0,True,"Fighting,Poison","Pressure,Unburden,Poison-touch",80,130,60,40,80,120,510,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png,30.71428571428571,90.0,1,3,Gen VIII
904,Overqwil,2.5,60.5,179.0,True,"Dark,Poison","Poison-point,Swift-swim,Intimidate",85,115,95,65,65,85,510,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png,23.26923076923077,98.33333333333333,1,3,Gen VIII
905,Enamorus-incarnate,1.6,48.0,116.0,True,"Fairy,Flying","Cute-charm,Contrary",74,115,70,135,80,106,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png,28.235294117647054,86.33333333333333,1,2,Gen VIII
906,Sprigatito,0.4,4.1,62.0,True,Grass,"Overgrow,Protean",40,61,54,45,45,65,310,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png,8.2,51.666666666666664,0,2,
907,Floragato,0.9,12.2,144.0,True,Grass,"Overgrow,Protean",61,80,63,60,63,83,410,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png,12.2,68.0,0,2,
908,Meowscarada,1.5,31.2,265.0,True,"Grass,Dark","Overgrow,Protean",76,110,70,81,70,123,530,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png,19.5,85.33333333333333,1,2,
909,Fuecoco,0.4,9.8,62.0,True,Fire,"Blaze,Unaware",67,45,59,63,40,36,310,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png,19.6,57.0,0,2,
910,Crocalor,1.0,30.7,144.0,True,Fire,"Blaze,Unaware",81,55,78,90,58,49,411,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png,27.909090909090907,71.33333333333333,0,2,
911,Skeledirge,1.6,326.5,265.0,True,"Fire,Ghost","Blaze,Unaware",104,75,100,110,75,66,530,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png,192.05882352941174,93.0,1,2,
912,Quaxly,0.5,6.1,62.0,True,Water,"Torrent,Moxie",55,65,45,50,45,50,310,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png,10.166666666666666,55.0,0,2,
913,Quaxwell,1.2,21.5,144.0,True,Water,"Torrent,Moxie",70,85,65,65,60,65,410,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png,16.538461538461537,73.33333333333333,0,2,
914,Quaquaval,1.8,61.9,265.0,True,"Water,Fighting","Torrent,Moxie",85,120,80,85,75,85,530,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png,32.57894736842105,95.0,1,2,
915,Lechonk,0.5,10.2,51.0,True,Normal,"Aroma-veil,Gluttony,Thick-fat",54,45,40,35,45,35,254,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png,17.0,46.333333333333336,0,3,
916,Oinkologne-male,1.0,120.0,171.0,True,Normal,"Lingering-aroma,Gluttony,Thick-fat",110,100,75,59,80,65,489,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png,109.09090909090908,95.0,0,3,
917,Tarountula,0.3,4.0,42.0,True,Bug,"Insomnia,Stakeout",35,41,45,29,40,20,210,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png,10.0,40.333333333333336,0,2,
918,Spidops,1.0,16.5,141.0,True,Bug,"Insomnia,Stakeout",60,79,92,52,86,35,404,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png,14.999999999999998,77.0,0,2,
919,Nymble,0.2,1.0,42.0,True,Bug,"Swarm,Tinted-lens",33,46,40,21,25,45,210,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png,3.333333333333333,39.666666666666664,0,2,
920,Lokix,1.0,17.5,158.0,True,"Bug,Dark","Swarm,Tinted-lens",71,102,78,52,55,92,450,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png,15.909090909090908,83.66666666666667,1,2,
921,Pawmi,0.3,2.5,48.0,True,Electric,"Static,Natural-cure,Iron-fist",45,50,20,40,25,60,240,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png,6.25,38.333333333333336,0,3,
922,Pawmo,0.4,6.5,123.0,True,"Electric,Fighting","Volt-absorb,Natural-cure,Iron-fist",60,75,40,50,40,85,350,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png,13.0,58.333333333333336,1,3,
923,Pawmot,0.9,41.0,245.0,True,"Electric,Fighting","Volt-absorb,Natural-cure,Iron-fist",70,115,70,70,60,105,490,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png,41.0,85.0,1,3,
